tin, <p>スズ / ブリキ</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/tin'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=tin'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20tin:%20&hashtags=800English'>[フィードバック]</a></small></p>
top, <p>てっぺん</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/top'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=top'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20top:%20&hashtags=800English'>[フィードバック]</a></small></p>
touch, <p>タッチ / 接触</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/touch'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=touch'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20touch:%20&hashtags=800English'>[フィードバック]</a></small></p>
trade, <p>交換</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/trade'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=trade'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20trade:%20&hashtags=800English'>[フィードバック]</a></small></p>
transport, <p>運輸 / 運送 / 運び</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/transport'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=transport'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20transport:%20&hashtags=800English'>[フィードバック]</a></small></p>
trick, <p>いたずら / たくらみ</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/trick'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=trick'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20trick:%20&hashtags=800English'>[フィードバック]</a></small></p>
trouble, <p>故障 / 問題点</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/trouble'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=trouble'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20trouble:%20&hashtags=800English'>[フィードバック]</a></small></p>
turn, <p>回転させる / まわす / ひねる</p><p>【動詞】</p><p><small><a href='http://ejje.weblio.jp/content/turn'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=turn'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20turn:%20&hashtags=800English'>[フィードバック]</a></small></p>
twist, <p>ひねる / ねじる / 寄り合わせる</p><p>【動詞】</p><p><small><a href='http://ejje.weblio.jp/content/twist'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=twist'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20twist:%20&hashtags=800English'>[フィードバック]</a></small></p>
unit, <p>単一体 / 集合体 / 単位 / 部隊</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/unit'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=unit'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20unit:%20&hashtags=800English'>[フィードバック]</a></small></p>
use, <p>使う</p><p>【動詞】</p><p><small><a href='http://ejje.weblio.jp/content/use'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=use'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20use:%20&hashtags=800English'>[フィードバック]</a></small></p>
value, <p>価値 / 評価 </p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/value'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=value'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20value:%20&hashtags=800English'>[フィードバック]</a></small></p>
verse, <p>詩節 / 詩句</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/verse'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=verse'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20verse:%20&hashtags=800English'>[フィードバック]</a></small></p>
vessel, <p>容器 / 船舶</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/vessel'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=vessel'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20vessel:%20&hashtags=800English'>[フィードバック]</a></small></p>
view, <p>視野 / 光景 / 視点</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/view'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=view'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20view:%20&hashtags=800English'>[フィードバック]</a></small></p>
voice, <p>声</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/voice'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=voice'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20voice:%20&hashtags=800English'>[フィードバック]</a></small></p>
walk, <p>歩く</p><p>【動詞】</p><p><small><a href='http://ejje.weblio.jp/content/walk'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=walk'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20walk:%20&hashtags=800English'>[フィードバック]</a></small></p>
war, <p>戦争</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/war'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=war'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20war:%20&hashtags=800English'>[フィードバック]</a></small></p>
wash, <p>洗う</p><p>【動詞】</p><p><small><a href='http://ejje.weblio.jp/content/wash'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=wash'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20wash:%20&hashtags=800English'>[フィードバック]</a></small></p>
waste, <p>浪費する / 無駄にする</p><p>【動詞】</p><p>廃棄物</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/waste'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=waste'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20waste:%20&hashtags=800English'>[フィードバック]</a></small></p>
water, <p>水</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/water'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=water'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20water:%20&hashtags=800English'>[フィードバック]</a></small></p>
wave, <p>波</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/wave'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=wave'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20wave:%20&hashtags=800English'>[フィードバック]</a></small></p>
wax, <p>ロウ / ロウ状のもの</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/wax'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=wax'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20wax:%20&hashtags=800English'>[フィードバック]</a></small></p>
way, <p>道 / 方式</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/way'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=way'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20way:%20&hashtags=800English'>[フィードバック]</a></small></p>
weather, <p>天気</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/weather'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=weather'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20weather:%20&hashtags=800English'>[フィードバック]</a></small></p>
week, <p>週</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/week'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=week'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20week:%20&hashtags=800English'>[フィードバック]</a></small></p>
weight, <p>重さ</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/weight'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=weight'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20weight:%20&hashtags=800English'>[フィードバック]</a></small></p>
wind, <p>風</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/wind'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=wind'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20wind:%20&hashtags=800English'>[フィードバック]</a></small></p>
wine, <p>ワイン</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/wine'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=wine'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20wine:%20&hashtags=800English'>[フィードバック]</a></small></p>
winter, <p>冬</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/winter'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=winter'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20winter:%20&hashtags=800English'>[フィードバック]</a></small></p>
woman, <p>女性</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/woman'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=woman'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20woman:%20&hashtags=800English'>[フィードバック]</a></small></p>
wood, <p>樹木 / 木材</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/wood'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=wood'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20wood:%20&hashtags=800English'>[フィードバック]</a></small></p>
wool, <p>羊毛</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/wool'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=wool'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20wool:%20&hashtags=800English'>[フィードバック]</a></small></p>
word, <p>言葉 / 単語</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/word'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=word'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20word:%20&hashtags=800English'>[フィードバック]</a></small></p>
work, <p>労働 / 訓練</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/work'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=work'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20work:%20&hashtags=800English'>[フィードバック]</a></small></p>
wound, <p>負傷 / 痛手</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/wound'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=wound'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20wound:%20&hashtags=800English'>[フィードバック]</a></small></p>
writing, <p>作文 / 書きもの</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/writing'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=writing'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20writing:%20&hashtags=800English'>[フィードバック]</a></small></p>
year, <p>年</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/year'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=year'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20year:%20&hashtags=800English'>[フィードバック]</a></small></p>
angle, <p>角度</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/angle'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=angle'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20angle:%20&hashtags=800English'>[フィードバック]</a></small></p>
ant, <p>アリ</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/ant'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=ant'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20ant:%20&hashtags=800English'>[フィードバック]</a></small></p>
apple, <p>リンゴ</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/apple'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=apple'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20apple:%20&hashtags=800English'>[フィードバック]</a></small></p>
arch, <p>カーブ / 弯曲 / アーチ</p><p>【動詞】</p><p><small><a href='http://ejje.weblio.jp/content/arch'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=arch'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20arch:%20&hashtags=800English'>[フィードバック]</a></small></p>
arm, <p>武装 / 備える / 装備</p><p>【動詞】</p><p><small><a href='http://ejje.weblio.jp/content/arm'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=arm'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20arm:%20&hashtags=800English'>[フィードバック]</a></small></p>
army, <p>軍団 / 部隊</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/army'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=army'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20army:%20&hashtags=800English'>[フィードバック]</a></small></p>
baby, <p>ベビー / 赤ん坊</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/baby'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=baby'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20baby:%20&hashtags=800English'>[フィードバック]</a></small></p>
bag, <p>ふくろ / かばん</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/bag'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=bag'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20bag:%20&hashtags=800English'>[フィードバック]</a></small></p>
ball, <p>球 / ボール</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/ball'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=ball'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20ball:%20&hashtags=800English'>[フィードバック]</a></small></p>
band, <p>しばるもの / ひも</p><p>【動詞】</p><p><small><a href='http://ejje.weblio.jp/content/band'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=band'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20band:%20&hashtags=800English'>[フィードバック]</a></small></p>
basin, <p>洗面器 / 水たまり</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/basin'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=basin'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20basin:%20&hashtags=800English'>[フィードバック]</a></small></p>
basket, <p>かご</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/basket'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=basket'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20basket:%20&hashtags=800English'>[フィードバック]</a></small></p>
bath, <p>入浴 / 風呂</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/bath'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=bath'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20bath:%20&hashtags=800English'>[フィードバック]</a></small></p>
bed, <p>ベッド / 寝床</p><p>【名詞</p><p><small><a href='http://ejje.weblio.jp/content/bed'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=bed'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20bed:%20&hashtags=800English'>[フィードバック]</a></small></p>
bee, <p>蜂 / 蜜蜂</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/bee'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=bee'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20bee:%20&hashtags=800English'>[フィードバック]</a></small></p>
bell, <p>ベル / 鐘</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/bell'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=bell'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20bell:%20&hashtags=800English'>[フィードバック]</a></small></p>
berry, <p>ベリー / いちご</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/berry'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=berry'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20berry:%20&hashtags=800English'>[フィードバック]</a></small></p>
bird, <p>鳥</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/bird'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=bird'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20bird:%20&hashtags=800English'>[フィードバック]</a></small></p>
blade, <p>刃物 / ひげそり</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/blade'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=blade'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20blade:%20&hashtags=800English'>[フィードバック]</a></small></p>
board, <p>板</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/board'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=board'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20board:%20&hashtags=800English'>[フィードバック]</a></small></p>
boat, <p>小船 / ボート</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/boat'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=boat'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20boat:%20&hashtags=800English'>[フィードバック]</a></small></p>
bone, <p>骨</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/bone'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=bone'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20bone:%20&hashtags=800English'>[フィードバック]</a></small></p>
book, <p>本</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/book'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=book'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20book:%20&hashtags=800English'>[フィードバック]</a></small></p>
boot, <p>ブーツ / 長靴</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/boot'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=boot'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20boot:%20&hashtags=800English'>[フィードバック]</a></small></p>
bottle, <p>ビン</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/bottle'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=bottle'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20bottle:%20&hashtags=800English'>[フィードバック]</a></small></p>
box, <p>箱</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/box'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=box'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20box:%20&hashtags=800English'>[フィードバック]</a></small></p>
boy, <p>男の子 / ボーイ</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/boy'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=boy'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20boy:%20&hashtags=800English'>[フィードバック]</a></small></p>
brain, <p>頭脳</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/brain'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=brain'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20brain:%20&hashtags=800English'>[フィードバック]</a></small></p>
brake, <p>歯止め / ブレーキ</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/brake'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=brake'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20brake:%20&hashtags=800English'>[フィードバック]</a></small></p>
branch, <p>枝 / 枝分れ</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/branch'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=branch'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20branch:%20&hashtags=800English'>[フィードバック]</a></small></p>
brick, <p>ブロック / レンガ</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/brick'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=brick'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20brick:%20&hashtags=800English'>[フィードバック]</a></small></p>
bridge, <p>橋 / 橋渡し</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/bridge'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=bridge'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20bridge:%20&hashtags=800English'>[フィードバック]</a></small></p>
brush, <p>ブラシ / 刷毛 / 小競り合い</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/brush'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=brush'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20brush:%20&hashtags=800English'>[フィードバック]</a></small></p>
bucket, <p>バケツ / 手桶</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/bucket'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=bucket'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20bucket:%20&hashtags=800English'>[フィードバック]</a></small></p>
bulb, <p>球状のもの / 電球</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/bulb'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=bulb'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20bulb:%20&hashtags=800English'>[フィードバック]</a></small></p>
button, <p>ボタン / スイッチ</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/button'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=button'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20button:%20&hashtags=800English'>[フィードバック]</a></small></p>
cake, <p>ケーキ / 焼き固めた食べ物</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/cake'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=cake'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20cake:%20&hashtags=800English'>[フィードバック]</a></small></p>
camera, <p>カメラ / 写真機</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/camera'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=camera'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20camera:%20&hashtags=800English'>[フィードバック]</a></small></p>
card, <p>カード</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/card'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=card'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20card:%20&hashtags=800English'>[フィードバック]</a></small></p>
cart, <p>カート/ 荷車</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/cart'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=cart'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20cart:%20&hashtags=800English'>[フィードバック]</a></small></p>
carriage, <p>乗り物 / 車両</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/carriage'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=carriage'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20carriage:%20&hashtags=800English'>[フィードバック]</a></small></p>
cat, <p>ネコ</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/cat'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=cat'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20cat:%20&hashtags=800English'>[フィードバック]</a></small></p>
chain, <p>くさり</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/chain'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=chain'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20chain:%20&hashtags=800English'>[フィードバック]</a></small></p>
cheese, <p>チーズ名詞】</p><p><small><a href='http://ejje.weblio.jp/content/cheese'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=cheese'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20cheese:%20&hashtags=800English'>[フィードバック]</a></small></p>
chest, <p>むね / 箱</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/chest'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=chest'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20chest:%20&hashtags=800English'>[フィードバック]</a></small></p>
chin, <p>アゴ</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/chin'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=chin'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20chin:%20&hashtags=800English'>[フィードバック]</a></small></p>
church, <p>教会 / 礼拝</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/church'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=church'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20church:%20&hashtags=800English'>[フィードバック]</a></small></p>
circle, <p>一回り / 円形</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/circle'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=circle'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20circle:%20&hashtags=800English'>[フィードバック]</a></small></p>
clock, <p>計時</p><p>【動詞】【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/clock'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=clock'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20clock:%20&hashtags=800English'>[フィードバック]</a></small></p>
cloud, <p>雲</p><p>【名詞】</p><p><small><a href='http://ejje.weblio.jp/content/cloud'>[ 英和 ]</a> <a href='http://www.ldoceonline.com/search/?q=cloud'>[ 英英 ]</a> <a href='https://twitter.com/intent/tweet?text=%40y_catch%20cloud:%20&hashtags=800English'>[フィードバック]</a></small></p>
